"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.log2FC","receptor.log2FC","logfc_comb"
"95","B","NK","GNAI2","GNAI2","CXCR3","CXCR3",-0.000374113882759652,0.0397843541422288,0.0197051201297345
"96","B","NK","GNAI2","GNAI2","ADCY7","ADCY7",-0.000374113882759652,0.295094783162374,0.147360334639807
"97","B","NK","PKM","PKM","CD44","CD44",-0.0915959261240066,-0.355261170924182,-0.223428548524094
"98","B","NK","HMGB1","HMGB1","CXCR4","CXCR4",-0.168347645164654,-0.335210617498046,-0.25177913133135
"99","B","NK","CALM1","CALM1","PTPRA","PTPRA",-0.323688216944392,-0.00346769672701441,-0.163577956835703
"100","B","NK","S100A9","S100A9","ITGB2","ITGB2",-0.0658264031806706,0.767060674249264,0.350617135534297
"101","B","NK","GNAS","GNAS","ADCY7","ADCY7",0.154367959363599,0.295094783162374,0.224731371262987
"102","B","NK","SPTAN1","SPTAN1","PTPRA","PTPRA",-0.0483387230874464,-0.00346769672701441,-0.0259032099072304
"103","B","NK","SYK","SYK","LAT","LAT",0.148055515499075,-0.000640291468204102,0.0737076120154353
"104","B","NK","HLA-C","HLA-C","CD3G","CD3G",-0.182124162874094,-0.0985172750714228,-0.140320718972758
"105","B","NK","HLA-E","HLA-E","KLRD1","KLRD1",-0.158359553369555,0.957320464733726,0.399480455682086
"106","B","NK","HLA-E","HLA-E","KLRC1","KLRC1",-0.158359553369555,0.613697074968642,0.227668760799544
"107","B","NK","LGALS9","LGALS9","CD44","CD44",0.3253318759014,-0.355261170924182,-0.0149646475113911
"108","B","NK","HLA-A","HLA-A","CD3G","CD3G",-0.179320249458461,-0.0985172750714228,-0.138918762264942
"109","B","NK","HLA-B","HLA-B","CD3G","CD3G",-0.163483881170344,-0.0985172750714228,-0.131000578120883
"110","B","NK","ICAM2","ICAM2","ITGAM","ITGAM",0.0970406015228527,0.150672844373963,0.123856722948408
"111","B","NK","LTB","LTB","TNFRSF1A","TNFRSF1A",0.582980037640035,0.270490271336237,0.426735154488136
"112","B","NK","CLEC2D","CLEC2D","KLRB1","KLRB1",0.0469458930865148,0.0601400696461794,0.0535429813663471
"113","B","NK","CALM2","CALM2","SELL","SELL",0.13105814891558,0.45807848209385,0.294568315504715
"114","B","NK","CALM1","CALM1","SELL","SELL",-0.323688216944392,0.45807848209385,0.0671951325747288
"115","B","NK","CALM3","CALM3","SELL","SELL",-0.122079473339377,0.45807848209385,0.167999504377237
"116","B","NK","GNAI2","GNAI2","S1PR4","S1PR4",-0.000374113882759652,-0.00627266101465396,-0.0033233874487068
"117","B","NK","HLA-B","HLA-B","CANX","CANX",-0.163483881170344,0.0762573510188368,-0.0436132650757535
"118","B","NK","CALR","CALR","HLA-F","HLA-F",-0.358360398077019,-0.0686513829354982,-0.213505890506258
"119","B","NK","B2M","B2M","HLA-F","HLA-F",-0.131824532914294,-0.0686513829354982,-0.100237957924896
"120","B","NK","LRPAP1","LRPAP1","SORL1","SORL1",-0.149572956743829,0.0280953519482477,-0.0607388023977904
"121","B","NK","HLA-A","HLA-A","APLP2","APLP2",-0.179320249458461,-0.00940341606182554,-0.0943618327601433
"122","B","NK","B2M","B2M","CD3D","CD3D",-0.131824532914294,-0.739626078123938,-0.435725305519116
"123","B","NK","HLA-A","HLA-A","CD3D","CD3D",-0.179320249458461,-0.739626078123938,-0.4594731637912
"124","B","NK","HLA-C","HLA-C","CD3D","CD3D",-0.182124162874094,-0.739626078123938,-0.460875120499016
"125","B","NK","HLA-B","HLA-B","CD3D","CD3D",-0.163483881170344,-0.739626078123938,-0.451554979647141
"126","B","NK","POMC","POMC","ADRB2","ADRB2",0.0916695191759815,0.13701729635545,0.114343407765716
"127","B","NK","HSPA8","HSPA8","ADRB2","ADRB2",-0.224757763464354,0.13701729635545,-0.043870233554452
