"","source","ligand","target","receptor","aggregate_rank","mean_rank","median_rank","natmi.edge_specificity","natmi.rank","sca.LRscore","sca.rank","logfc.logfc_comb","logfc.rank","connectome.weight_sc","connectome.rank"
"364","CD8 T","NAMPT","CD8 T","ITGB1",1,429.25,435.5,0.207961264646284,181,0.45955129019777,594,0.088998038405193,277,NA,665
"365","NK","CD86","B","CD28",1,352.75,303.5,0.206944990089361,182,0.401218099949677,622,0.0511715122968752,336,0.104740196103141,271
"366","B","ADAM10","CD8 T","TSPAN5",1,346,294,0.204005657677148,183,0.422374542604283,613,0.0681280667014778,306,0.100325031789896,282
"367","B","TGFB1","NK","TGFBR3",1,332.25,338,0.199048463342506,186,0.584853675201545,467,0.0280027895803004,366,0.0771277595658827,310
"368","B","ADAM10","NK","NOTCH1",1,371,326.5,0.188003550475052,206,0.391195609776153,625,0.0375237534103624,352,0.0829927323213774,301
"369","CD8 T","ADRB2","B","CCR7",1,343.5,292,0.184682212581887,214,0.492017826952888,576,0.0685241805828153,305,0.102157048929459,279
"370","CD8 T","ITGB1","CD8 T","CD81",1,338.75,300,0.184630983181868,216,0.527524485636695,539,0.0567068214514542,325,0.102967637720567,275
"371","NK","CD52","B","SIGLEC10",1,389,402,0.183558218447141,219,0.742617190011923,272,-0.147961142940715,533,-0.202599392015848,532
"372","CD8 T","ADAM10","NK","TSPAN17",1,357.25,297.5,0.183405940437927,220,0.422089702949559,614,0.0761753614429747,295,0.0833693655038262,300
"373","CD8 T","PIK3R1","B","EPN1",1,351.5,300,0.182204735489927,221,0.472089459360977,585,0.0638123871679764,315,0.0978504825561471,285
"374","CD8 T","ITGA4","CD8 T","CD81",1,317,286,0.178381424388951,227,0.583299048307928,469,0.067613673454287,307,0.109230222395537,265
"375","CD8 T","NAMPT","B","ITGB1",1,370.25,316,0.171508509011055,243,0.435730348289657,606,0.0619262519193002,316,0.0740099492217266,316
"376","CD8 T","STUB1","B","DNAJA3",1,376.25,383.5,0.168784320728213,248,0.566779271384678,490,-0.000597862752237444,404,0.0345635491209697,363
"377","NK","TGOLN2","CD8 T","BTN3A1",1,338.75,311.5,0.167163175874711,253,0.576345240371151,479,0.0534375259624983,332,0.088084079134334,291
"378","CD8 T","ADRB2","B","SLC52A2",1,359,308,0.166895632910718,254,0.499839643160426,566,0.0646075822264468,314,0.0825843402352826,302
"379","CD8 T","GNAI2","B","FPR1",1,406.25,396.5,0.166828950665553,255,0.480922982088763,577,-0.0251454168153981,422,0.0300424153381994,371
"380","NK","KLRB1","B","CLEC2D",1,356.25,323,0.166040088746993,256,0.536635180826551,523,0.0487892126543582,340,0.0809053844474187,306
"381","NK","TNFSF12","NK","TNFRSF25",1,335.75,294,0.16390977160247,261,0.56419923343491,494,0.0850258754620318,284,0.0817865796999001,304
"382","B","TYK2","CD8 T","IFNAR1",1,391.25,346.5,0.162541773346255,264,0.430592237336531,608,0.0313528291602215,360,0.061625695513926,333
"383","NK","KLRB1","CD8 T","CLEC2D",1,357.75,317.5,0.161547731359207,266,0.533223350518847,530,0.0582302287497377,322,0.0746371761888008,313
"384","NK","FCGRT","B","IGFLR1",1,353.5,310,0.161291812814396,267,0.533591987518359,527,0.0675857140818181,308,0.0747531225996006,312
"385","B","ADAM10","NK","TSPAN14",1,388,335.5,0.161127466901401,269,0.424947437250452,612,0.0480817394269148,341,0.0641540924970922,330
"386","NK","ADRB2","B","PRNP",1,363.25,333.5,0.160748036416648,271,0.5433701760756,515,0.0480167682032331,342,0.0666825068017353,325
"387","B","ITGB1","B","CD81",1,367,319,0.159467293304541,273,0.509236250814346,557,0.0587235851515223,320,0.0719306373283944,318
"388","B","ITGA4","CD8 T","CD81",1,349.5,318,0.158421932584678,274,0.568810605751567,488,0.055037728244275,329,0.077882557268656,307
"389","NK","CD320","NK","TMEM167A",1,345.25,301,0.156566816531715,277,0.555015612328086,502,0.0770640578784786,293,0.0771616246186145,309
"390","NK","FCGRT","NK","IGFLR1",1,360,310,0.155324341711774,283,0.528897953771778,537,0.0764149701011748,294,0.0663934905897104,326
"391","CD8 T","CD320","B","TMEM167A",1,352.5,305.5,0.152400571273095,293,0.551682697423794,506,0.072314921259526,300,0.0756150374185666,311
"392","B","ITGB1","CD8 T","CD81",1,388.75,349,0.152267705702919,294,0.503462414992576,563,0.0296350349655613,364,0.0611473179159397,334
"393","CD8 T","ADAM10","CD8 T","TSPAN14",1,402,346,0.150066293468957,298,0.416281951170132,618,0.0447434915645217,343,0.0492442567060996,349
"394","NK","SIGLEC7","B","CD320",1,417.25,372,0.148279432662156,302,0.400070062725518,623,-0.0167376011659388,415,0.0642755592697832,329
"395","CD8 T","ADRB2","CD8 T","CCR7",1,391.5,336,0.147920505544086,303,0.464332636941362,591,0.0561277039441685,327,0.0507189552550709,345
"396","B","ADAM10","NK","TSPAN17",1,411.25,356.5,0.147331548698136,308,0.395629551397021,624,0.0321978858773477,359,0.046155410620507,354
"397","NK","CD320","B","TMEM167A",1,367.5,322.5,0.14515437870555,312,0.545651146659974,513,0.0651978711940677,313,0.0621395515314411,332
"398","B","TYK2","B","IFNAR2",1,408.75,358.5,0.145105239442855,313,0.436023202693245,605,0.0327207376718895,358,0.0398228647315581,359
"399","CD8 T","ADRB2","B","TMEM259",1,405.5,363,0.144225357965394,316,0.48039318415759,580,0.0223358135820494,373,0.0467280139628075,353
"400","CD8 T","TGOLN2","CD8 T","BTN3A1",1,388.5,362.5,0.140796932892606,328,0.555263817897248,501,0.0203001061895558,375,0.0489604756402936,350
"401","B","PRNP","NK","TNFRSF25",1,372.75,347.5,0.139999976233313,330,0.5854767956338,466,0.0391079034646525,349,0.0496850248219476,346
"402","CD8 T","IFNG","CD8 T","IFNGR1",1,379.75,337.5,0.135899401337023,338,0.542676954909513,516,0.0506733856731037,337,0.0644665961132903,328
"403","CD8 T","ADRB2","CD8 T","MBP",1,407.25,358.5,0.133060770570162,343,0.496831716111379,569,0.0409465707024236,348,0.0307310668893909,369
"404","CD8 T","TGFB1","NK","TGFBR3",1,443.5,451,0.132141578209155,346,0.534418836511275,526,-0.0879796327419356,491,-0.0139537057344388,411
"405","CD8 T","ADRB2","NK","SLC52A2",1,418.5,369,0.130422930482833,348,0.469055967883314,588,0.0303676977001243,363,0.0262555104405304,375
"406","B","ICAM2","B","ITGAM",1,370.5,353,0.127636271824064,351,0.57813690289177,477,0.0737530422960336,299,0.0449941957934404,355
"407","NK","ADRB2","NK","CXCR4",1,415.5,417,0.12598483862572,356,0.703951446477656,327,-0.0959430751976731,501,-0.0977225621570958,478
"408","NK","ADRB2","CD8 T","SLC52A2",1,425.25,376,0.123769743656863,357,0.462541741681668,592,0.0178458009197701,378,0.0264797416370346,374
"409","B","IL10RB","CD8 T","IFNAR1",1,437.5,385.5,0.122698575727726,359,0.40966216729227,620,0.0134536602990315,389,0.0187034545185326,382
"410","CD8 T","HLA-DRA","B","CD19",1,405,384,0.122410601464362,360,0.745009444455925,269,-0.257733170547761,583,-0.0111231057070185,408
"411","CD8 T","CASP8","CD8 T","FAS",1,437.5,391.5,0.121684649792912,363,0.437364119055703,604,0.00289280323164708,398,0.0157039862028656,385
"412","CD8 T","ADRB2","B","PRNP",1,429.25,396.5,0.121490950295631,365,0.508478831296184,559,-0.00050466213216846,403,0.00950100081272068,390
"413","B","TYK2","B","JAK1",1,437.75,436,0.120926785257134,367,0.545740270091744,512,-0.0522533966211107,455,-0.0200463178453039,417
"414","B","ADAM10","CD8 T","TSPAN14",1,446,394.5,0.120549527301997,369,0.389940219303476,626,0.000766015998894698,401,0.0120303018227804,388
"415","B","IL10RB","NK","IL10RA",1,416.25,376,0.119547876839927,372,0.509121063231543,558,0.0358166599464218,355,0.0201944651472588,380
"416","CD8 T","CD320","CD8 T","TMEM167A",1,411,368.5,0.119447729657853,373,0.521400679422704,545,0.0305091505884829,362,0.0343019298964788,364
"417","CD8 T","LGALS1","CD8 T","ITGB1",1,423.25,409.5,0.119311975470237,375,0.672187939602848,366,-0.105212414226328,508,-0.0488389811777353,444
"418","B","HLA-C","B","CD81",1,394.25,420,0.118627800496549,376,0.83081032253514,146,-0.0603262846140447,464,-0.392107090385185,591
"419","B","HLA-A","B","APLP2",1,390.5,413.5,0.118251254718414,378,0.819244581855394,162,-0.046850436609028,449,-0.334947184791711,573
"420","B","TGFB1","B","LPP",1,448.25,439,0.117781818275198,379,0.529072645855588,536,-0.0468240173250082,448,-0.0321721893470537,430
"421","B","TGOLN2","NK","BTN3A1",1,411,379.5,0.117100371819653,381,0.532409118334004,532,0.0368814281751104,353,0.0213262676521584,378
"422","CD8 T","ADRB2","NK","VAPA",1,421.75,411,0.116247613996433,385,0.575720726022368,480,-0.012058572459503,412,-0.0123740828586637,410
"423","B","CD81","NK","CD37",1,388,420.5,0.115932799623791,386,0.774246031561542,238,-0.0678005818869231,473,-0.0639972087541797,455
"424","NK","CXCR4","B","CCR7",1,423.25,436,0.115105210083523,389,0.716786291366806,306,-0.121111391824388,515,-0.104839076765873,483
"425","CD8 T","JAK1","NK","IFNAR2",1,419.75,408,0.114050914167281,392,0.632815092108793,412,-0.0659996526890944,471,-0.00703831661307995,404
"426","NK","CD320","CD8 T","TMEM167A",1,424.25,386.5,0.113768346413903,394,0.515319648743631,553,0.0233921005230246,371,0.0208264440093533,379
"427","B","HLA-C","CD8 T","CD81",1,409.75,444,0.113272023622406,396,0.827538520776073,155,-0.0894148348000057,492,-0.40289040979764,596
"428","CD8 T","JAK1","B","IFNAR1",1,430.75,425,0.11313428640844,397,0.613351575658841,436,-0.0700582931401857,476,-0.017661730865981,414
"429","CD8 T","CD79B","NK","CD244",1,433,396.5,0.112561495947544,399,0.659400425828963,376,-0.198857551043269,563,0.00487182405365744,394
"430","CD8 T","CD81","NK","CD37",1,403.75,433,0.110698695943366,401,0.770182962531429,244,-0.0968891320728841,505,-0.0747805281666344,465
"431","NK","ICAM2","B","ITGAM",1,420.25,403,0.109812361852302,403,0.559694946693663,499,0.0186534783658036,376,-0.00412675759916268,403
"432","B","TNFSF12","CD8 T","TNFRSF25",1,411.5,383,0.109223052374366,405,0.513811555096476,554,0.0561630497124951,326,0.0359155685204516,361
"433","CD8 T","ADRB2","CD8 T","VAPA",1,443.25,438.5,0.108737496948326,407,0.567544045001823,489,-0.046042394990479,446,-0.0329258032957791,431
"434","NK","ADRB2","NK","PRNP",1,453.5,416.5,0.10820333959926,409,0.494001488746627,575,-0.0253378292404313,424,-0.00801267034298614,406
"435","NK","LTB","NK","TNFRSF1A",1,452.75,470,0.107080780623247,410,0.739651216021976,277,-0.295898721612891,594,-0.19788777853367,530
"436","NK","HLA-DRA","B","CD19",1,432.75,422.5,0.106698998119091,411,0.731743372828587,293,-0.285160079125028,593,-0.0378000394288648,434
"437","CD8 T","HLA-DRA","B","CD82",1,391.75,391,0.1058870700901,412,0.789485604753837,217,-0.208560297046241,568,0.0304498177286388,370
"438","CD8 T","ADRB2","B","HNRNPK",1,441.25,444,0.105728595977429,414,0.664285283760682,370,-0.103535986247834,507,-0.0910375700430811,474
"439","B","CD99","CD8 T","PILRB",1,441.5,474.5,0.10505227475445,416,0.73778257711491,283,-0.148371773848688,534,-0.204417274000277,533
"440","NK","PRNP","CD8 T","TNFRSF25",1,427.75,406.5,0.104660288936921,417,0.549793490983518,508,0.0119437019935314,390,0.00317127530679966,396
"441","NK","TGOLN2","NK","BTN3A1",1,448,417.5,0.103543186475662,421,0.517067654759608,548,-0.0166693431089097,414,-0.0111509802073718,409
"442","NK","CD79B","NK","CD244",1,444.75,414.5,0.103195717746141,424,0.64957857063491,386,-0.202084361006794,564,-0.00791494273639892,405
"443","B","HLA-A","NK","APLP2",1,421.25,461.5,0.103194679070221,425,0.808940530255229,182,-0.0949988021146279,498,-0.366767712136353,580
"444","CD8 T","IFNG","NK","IFNGR2",1,587.25,629,0.101790791558787,426,0.459552963401339,593,NA,665,NA,665
"445","CD8 T","ADRB2","B","YWHAQ",1,457.5,450,0.100394877614453,428,0.618971937967,429,-0.0961376996524039,502,-0.0852813490548523,471
"446","CD8 T","HMGB1","B","CXCR4",1,366.5,446.5,0.0997679702563729,430,0.880229404918183,70,-0.0962520146406595,503,-0.0699805398620788,463
"447","B","JAK1","CD8 T","IFNAR1",1,449.25,444.5,0.0996156324325468,431,0.598157600979301,449,-0.0700632267684235,477,-0.0459357041794528,440
"448","CD8 T","LGALS1","B","ITGB1",1,452.75,453,0.0983982236060589,433,0.65061373509416,385,-0.132284200712221,520,-0.0906593009823625,473
"449","B","TNFSF12","NK","TNFRSF25",1,445.5,413,0.0983456896895067,434,0.500702140934129,565,0.00997265373995185,392,0.00773414089087811,391
"450","CD8 T","MIF","B","CD44",1,386.5,442.5,0.0981621515330766,435,0.804513025815499,189,-0.0664922637127889,472,-0.0586566165445939,450
"451","B","ARRB2","NK","ADRB2",1,477.5,481,0.0979296928636018,438,0.552069862710004,505,-0.106482765883561,510,-0.0655146424868739,457
"452","CD8 T","ICAM2","B","ITGAM",1,454.75,438.5,0.0971745970390871,441,0.544579363442678,514,-0.0271923096816052,428,-0.0389552019393848,436
"453","NK","CD2","B","CD53",1,374.75,451,0.0963172969612862,443,0.842304391357696,122,-0.0540967647724255,459,-0.0930880345710056,475
"454","CD8 T","CASP8","B","FAS",1,481.75,439,0.0956668803795813,446,0.408022345228372,621,-0.0306506176892041,432,-0.0311709544107449,428
"455","B","TYK2","CD8 T","JAK1",1,497.5,496,0.0952829678053119,448,0.516071195861527,550,-0.136644102879326,524,-0.0803319439028097,468
"456","CD8 T","ADRB2","NK","CXCR4",1,464,481,0.0952174478063815,449,0.673967918951281,364,-0.144464505533075,530,-0.15490406814611,513
"457","CD8 T","SRGN","B","CD44",1,390,463.5,0.0948334525118818,451,0.837351861171569,134,-0.0956756072411041,499,-0.0961334677669521,476
"458","CD8 T","MIF","B","CXCR4",1,386.25,466,0.0947497740535859,452,0.854173270847908,104,-0.106014370580719,509,-0.0984494887165529,480
"459","NK","PRNP","NK","TNFRSF25",1,458.75,445.5,0.0942373251328416,453,0.536779605539879,521,-0.0342466939790118,438,-0.0250101523227738,423
"460","B","CD47","B","HLA-C",1,409.75,483.5,0.0937928511332966,454,0.884069510487503,65,-0.108488349793483,513,-0.453995934489165,607
"461","CD8 T","ADRB2","CD8 T","SLC52A2",1,481,444,0.0935433123160792,455,0.427976085901828,610,-0.0306756294156314,433,-0.03070176435198,426
"462","NK","HMGB1","NK","CXCR4",1,362.75,450.5,0.0933988952425015,456,0.876708222626627,75,-0.0699877915351103,475,-0.0490926940960149,445
"463","NK","SELPLG","CD8 T","SELL",1,453.75,486,0.0932670066201844,457,0.73539738407827,287,-0.193086991106987,556,-0.155754774694425,515
"464","CD8 T","ITGA4","NK","CD82",1,455.75,446.5,0.0926746221999624,458,0.547513154636829,511,-0.0329316308381547,435,-0.0209135337698331,419
"465","NK","CD2","CD8 T","CD53",1,393.75,473,0.0924292126680418,460,0.839548481537149,129,-0.0821628864441657,486,-0.130467370894184,500
"466","NK","HLA-DRA","B","CD82",1,415.5,428.5,0.0922962893509584,462,0.777843448024641,231,-0.235987205623508,574,0.00377288400679249,395
"467","NK","CXCR4","CD8 T","CCR7",1,461.5,489.5,0.0921930738660796,463,0.693725625929615,346,-0.133507868463035,521,-0.156277170440262,516
"468","NK","HLA-A","CD8 T","APLP2",1,309.25,294,0.0918266002821309,464,0.799758077065052,197,0.0102274260856497,391,0.207058209070076,185
"469","CD8 T","HLA-DRA","NK","CD63",1,296,311.5,0.0914532156620804,465,0.862212091638205,96,-0.0114236317765849,410,0.165035423579876,213
"470","CD8 T","TSPAN3","CD8 T","ADAM10",1,492,461,0.091401387924196,466,0.414027354862099,619,-0.0528935379392577,456,-0.0310499822053869,427
"471","NK","LGALS3","NK","ANXA2",1,406.75,402.5,0.0908070085600831,467,0.679341365466982,355,-0.0136310345319188,413,0.0066056344498379,392
"472","CD8 T","TIMP1","CD8 T","CD63",1,444,475,0.0903799590622566,468,0.722682538992623,301,-0.137467750435137,525,-0.104314410435448,482
"473","B","CD53","NK","CD37",1,394,494,0.0903679301447565,469,0.890747598299722,56,-0.146981721911288,532,-0.170542626178391,519
"474","NK","ICAM2","CD8 T","ITGB2",1,424.75,480,0.0890038438470598,470,0.781576189253981,227,-0.108222313509515,512,-0.116801856289041,490
"475","B","JAK1","B","IFNAR2",1,462.25,465,0.0889294480969142,471,0.603462166941479,445,-0.0686953182567555,474,-0.0677385349618207,459
"476","B","CD59","NK","CD2",1,437,447,0.0887490421400788,472,0.651567515866416,382,-0.0461554659658499,447,-0.0522050506123819,447
"477","CD8 T","HLA-A","CD8 T","APLP2",1,354,370,0.0885495367711013,474,0.796832395313413,202,-0.0229536370574392,421,0.0716396486995654,319
"478","B","CD99","NK","PILRB",1,471.75,511,0.0881856263602737,475,0.72050503054847,303,-0.197552298290119,562,-0.250815429106456,547
"479","B","SRGN","CD8 T","CD44",1,419.75,500,0.0878097285741195,476,0.832043568246995,142,-0.153829391574491,537,-0.188217119383684,524
"480","CD8 T","HLA-DRB1","B","CD81",1,466.5,489,0.0875030293085371,477,0.713035875209103,312,-0.243228815516604,576,-0.131184175908238,501
"481","NK","LGALS3","CD8 T","ANXA2",1,417,414.5,0.0874856471965702,478,0.675269392878147,361,-0.0227973866640777,417,-0.0155052804554669,412
"482","B","MIF","B","CD44",1,425.25,486.5,0.0872843247040602,479,0.795111836647869,206,-0.134910797402783,522,-0.121154585452287,494
"483","CD8 T","TGOLN2","NK","BTN3A1",1,487.25,466,0.0872115703797529,480,0.49561792874184,571,-0.0498067628818522,452,-0.0502745837014122,446
"484","CD8 T","ICAM3","CD8 T","ITGB2",1,412,491.5,0.0868485726437582,481,0.829085072415167,148,-0.124124040246369,517,-0.131585578775833,502
"485","CD8 T","CD53","NK","CD37",1,406.75,509,0.0867200066575551,482,0.888726447491673,60,-0.175047843583028,549,-0.207921962501569,536
"486","NK","ICAM3","CD8 T","ITGB2",1,414,493,0.0862276795937931,483,0.828576125110144,152,-0.130048262014085,518,-0.134998332859334,503
"487","NK","HLA-DRB1","B","CD19",1,472.5,475,0.0859575560987333,484,0.681530626276462,353,-0.265284738431989,587,-0.0765107428076438,466
"488","CD8 T","HLA-DRB1","NK","CD53",1,380.25,442,0.085862457975443,485,0.868895501729696,90,-0.168610762127419,547,0.00195481064035519,399
"489","B","HMGB1","B","CXCR4",1,411.25,507,0.0857082970770769,486,0.871988438071127,85,-0.168591006469459,546,-0.193085625727733,528
"490","B","CD81","CD8 T","CD37",1,471.5,518,0.0850546777003732,487,0.746036832530839,268,-0.254973849015286,582,-0.251994787807746,549
"491","B","MIF","B","CXCR4",1,416.5,502.5,0.0842500894180465,488,0.846705239533711,113,-0.174432904270713,548,-0.160947457624246,517
"492","CD8 T","HLA-DRB1","CD8 T","CD81",1,476,498,0.0835524654539732,489,0.708286228528522,319,-0.272317365702565,589,-0.141967495320693,507
"493","NK","CD53","CD8 T","CD37",1,399.5,491.5,0.0834600098690599,490,0.88681767180763,63,-0.1803557956261,552,-0.118855801259153,493
"494","B","HLA-E","CD8 T","KLRC1",1,440.25,505,0.0832790467292425,491,0.799214745397518,198,-0.130088427852921,519,-0.261757268333739,553
"495","B","LGALS1","CD8 T","ITGB1",1,500.5,503.5,0.0826446361721081,493,0.630532431197227,415,-0.252223856087299,580,-0.155657856890926,514
"496","B","ITGA4","NK","CD82",1,479.5,471,0.082305053907745,494,0.532777106275381,531,-0.0455075760481667,445,-0.0522611988967141,448
"497","NK","MIF","NK","CD44",1,399,443.5,0.0819293230914771,495,0.78990643624761,214,-0.0591636260552377,463,-0.0276587895605304,424
"498","CD8 T","ADRB2","NK","PRNP",1,506.75,488,0.0817784580522164,496,0.459093043329175,595,-0.0738592595758328,480,-0.0651941763320008,456
"499","CD8 T","CD81","CD8 T","CD37",1,479.5,525.5,0.0812146513831142,497,0.741635480216421,275,-0.284062399201247,592,-0.262778107220201,554
"500","CD8 T","HMGB1","NK","CXCR4",1,415.75,510.5,0.0807982155380347,498,0.868659519193711,91,-0.180141920828507,551,-0.185326255400248,523
"501","NK","HLA-DRA","NK","CD63",1,321.75,341.5,0.0797150440336169,499,0.853847383267601,105,-0.0388505403538519,442,0.13835848985803,241
"502","NK","IL10RB","B","IL10RA",1,514,511.5,0.0791590123904898,500,0.457691203955602,596,-0.1359090795499,523,-0.0392688116267876,437
"503","CD8 T","ICAM2","CD8 T","ITGB2",1,447.75,505.5,0.0787608290622204,501,0.7709606453919,242,-0.154068101556923,538,-0.151630300629264,510
"504","B","IFITM1","B","CD81",1,486,519,0.0785472803707154,503,0.703279632771013,328,-0.250586653216155,578,-0.205396600963022,535
"505","CD8 T","JAK1","CD8 T","IFNAR1",1,503.5,495,0.0784910727411915,504,0.569209629670334,486,-0.154453933026639,539,-0.106221330236959,485
"506","CD8 T","TGFB1","B","LPP",1,531.25,523.5,0.0781913866094386,505,0.477910561748908,582,-0.162806439647244,542,-0.123253654647375,496
"507","NK","CD59","NK","CD2",1,458.5,459,0.0774586107080648,507,0.635966986805851,409,-0.0519546737412431,454,-0.0727626435436774,464
"508","NK","TIMP1","CD8 T","CD63",1,471,509.5,0.0770922001988486,508,0.706469172341451,322,-0.163167242448687,543,-0.152087896788033,511
"509","CD8 T","MIF","NK","CXCR4",1,432.25,523,0.0767341727659604,509,0.840542324747304,128,-0.189904276768567,555,-0.213795204254722,537
"510","B","HLA-A","CD8 T","APLP2",1,466.5,520.5,0.076579084730916,510,0.784822450509259,224,-0.145768820334897,531,-0.423017039158423,601
"511","CD8 T","CD47","CD8 T","HLA-C",1,402.75,500,0.0754369941110014,511,0.872433594466536,83,-0.142331782706045,528,-0.114486804590448,489
"512","B","IFITM1","CD8 T","CD81",1,493.75,525.5,0.0750010483241345,512,0.698436801113507,333,-0.279675203402116,591,-0.216179920375476,539
"513","B","CCL5","CD8 T","DPP4",1,539.25,532.5,0.0745127577580752,513,0.606158529493697,444,-0.60385199550352,648,-0.259926763629805,552
"514","NK","HLA-DRB1","B","CD82",1,451.75,473.5,0.0743546200943236,514,0.733112520506641,290,-0.216111864930469,570,-0.0349378193719865,433
"515","NK","LCK","NK","CD8A",1,445.5,488,0.0740357522420501,515,0.732448235447646,291,-0.102499995973126,506,-0.0850797110567156,470
"516","B","ARRB2","CD8 T","ADRB2",1,524.5,528,0.0740137902357983,516,0.517252682701465,547,-0.155004196218962,540,-0.122696148475889,495
"517","CD8 T","TSPAN3","B","ADAM10",1,527.25,510.5,0.0734235107318594,517,0.387733523952763,628,-0.0968710135048847,504,-0.0682639370887061,460
"518","NK","CD74","B","CXCR4",1,437.25,550,0.0725283202692678,518,0.895441504893668,48,-0.325169062191316,601,-0.376077590448569,582
"519","B","ICAM2","B","ITGB2",1,504,549,0.0712229823792638,519,0.761957830326967,253,-0.251757536980354,579,NA,665
"520","CD8 T","HLA-B","CD8 T","KLRD1",1,415,504,0.0708239922033217,520,0.838870472490794,132,-0.121304154482826,516,-0.118178795096899,492
"521","B","SELPLG","B","SELL",1,442.25,463.5,0.070744150698841,521,0.707647038830326,321,-0.0612557003882817,466,-0.0690842778047416,461
"522","B","LCK","CD8 T","CD8B",1,444,465.5,0.070329593647297,522,0.705313976293855,323,-0.0735875170452094,479,-0.0626934863240189,452
"523","CD8 T","JAK1","B","IFNAR2",1,509.5,510.5,0.0700710080231176,523,0.57462457694354,481,-0.153086024514971,536,-0.128024161019326,498
"524","CD8 T","TIMP1","B","CD63",1,489.25,521,0.0698087473421575,524,0.696074799321167,340,-0.240846093963909,575,-0.167620595827233,518
"525","CD8 T","HLA-DRA","B","CD37",1,352.75,396.5,0.0695558461900062,525,0.880834999539552,68,-0.177845441823088,550,0.108244039488358,268
"526","B","HMGB1","NK","CXCR4",1,442.75,545.5,0.0694118306991337,526,0.85974931466357,99,-0.252480912657307,581,-0.308431341265902,565
"527","NK","LGALS3","B","ANXA2",1,487,516,0.0690696120701163,527,0.648838095341381,389,-0.140587434624685,527,-0.138104221373909,505
"528","B","MIF","NK","CXCR4",1,453,544,0.0682308847860236,528,0.832513106628476,140,-0.258322810458561,584,-0.276293173162415,560
"529","CD8 T","HLA-DRB1","B","CD53",1,444,537,0.0682073379204907,529,0.855218452205199,103,-0.322409955540969,599,-0.23772959333245,545
"530","B","LGALS1","B","ITGB1",1,522.5,529.5,0.06815816566488,530,0.60781625293827,441,-0.279295642573192,590,-0.197478176695553,529
"531","B","ICAM3","B","ITGB2",1,459.75,537,0.06756608994076,531,0.810555993431426,180,-0.262227570878868,585,-0.221916784168369,543
"532","NK","LRPAP1","B","SORL1",1,494.25,496,0.0675207884407938,532,0.53531468063049,524,-0.0633713534562516,468,-0.0636960145317464,453
"533","CD8 T","CD47","B","HLA-C",1,455.5,555,0.0670006370541288,533,0.865687132327988,92,-0.246667820109398,577,-0.566804945783776,620
"534","B","LGALS1","NK","PTPRC",1,440.25,515.5,0.066389168784208,534,0.819082629674179,165,-0.202141681771521,565,-0.123831581595817,497
"535","B","CD53","CD8 T","CD37",1,449,557,0.0662988834726181,535,0.874740763947396,77,-0.334154989039651,605,-0.358540205231957,579
"536","B","LGALS1","CD8 T","PTPRC",1,441.75,517.5,0.0659234776165079,536,0.818560481235685,166,-0.204877747453379,566,-0.128996306476643,499
"537","CD8 T","FYN","B","SPN",1,461.25,454,0.0658967176250845,537,0.57326282460413,483,-0.0266919091968071,425,0.000905943094131653,400
"538","CD8 T","HLA-DRB1","CD8 T","CD53",1,452.5,548.5,0.0654539811754477,538,0.852648748820674,107,-0.35047607721271,606,-0.275108929655628,559
"539","CD8 T","LRPAP1","B","SORL1",1,505.5,508,0.0648447436021828,539,0.530281515516733,534,-0.0798338051285465,482,-0.0765811097355016,467
"540","NK","CCL5","B","CXCR3",1,416,416,0.0642051558015187,540,0.732411887107032,292,-0.0191158274394242,416,-0.0190722100757391,416
"541","CD8 T","HLA-DRB1","NK","CD37",1,452.25,549,0.0638478633357219,541,0.860920441014098,98,-0.383938721237434,613,-0.27340217441109,557
"542","CD8 T","MIF","NK","CD44",1,467.75,533.5,0.0637320691600943,542,0.768307144891983,247,-0.195858578092966,557,-0.188692080470225,525
"543","CD8 T","CD53","CD8 T","CD37",1,457.5,569,0.0636225661794414,543,0.872465887384697,82,-0.362221110711391,610,-0.395919541555135,595
"544","B","HLA-B","CD8 T","KLRD1",1,467.5,556.5,0.0635012053421581,544,0.831357425630467,145,-0.209104747504734,569,-0.474421343535884,612
"545","CD8 T","CD74","NK","CXCR4",1,455.5,573.5,0.0632787430728384,545,0.888880479237845,59,-0.386948166390057,616,-0.428667439189542,602
"546","B","GNAS","CD8 T","PTGDR",1,460.5,439,0.0620563436527279,546,0.628529340837688,418,-0.0427119957522778,443,-0.038008005600714,435
"547","CD8 T","SRGN","NK","CD44",1,462.25,545.5,0.0615709014094013,547,0.805759579153614,186,-0.225041921621281,572,-0.226168931692583,544
"548","NK","ICAM2","B","ITGB2",1,518.5,572.5,0.0612769693243055,548,0.748049710525832,264,-0.306857100910584,597,NA,665
"549","B","ANXA1","B","FPR1",1,579,566,0.0611087309336431,549,0.506836102749722,560,-0.510681403448398,635,-0.334528508914034,572
"550","NK","HLA-DRA","B","CD37",1,375.25,427.5,0.0606282381837649,550,0.8734348806797,79,-0.205272350400355,567,0.0815671057665118,305
"551","NK","FYN","B","SPN",1,478,466,0.0603715529847841,551,0.562518764082929,496,-0.0330682450447651,436,-0.0316388977976407,429
"552","NK","LCK","B","CD8B",1,480.5,510,0.0601566507204936,552,0.688820813992018,350,-0.160681795841146,541,-0.0979543654157473,479
"553","CD8 T","ICAM3","B","ITGB2",1,477.25,557.5,0.0597931178219231,553,0.800994097358458,194,-0.322758827647438,600,-0.283973214764626,562
