"","source","ligand","target","receptor","aggregate_rank","mean_rank","median_rank","natmi.edge_specificity","natmi.rank","sca.LRscore","sca.rank","logfc.logfc_comb","logfc.rank","connectome.weight_sc","connectome.rank"
"72","B","CLEC2D","CD8 T","KLRB1",0.357351454988585,74.75,58.5,0.256059335232759,52,0.589861722855573,130,0.203032786700047,52,0.195238453078643,65
"73","NK","MIF","NK","CD74",0.376197420800981,125.75,151.5,0.0976341986654797,143,0.895039455280428,5,-0.135800160407745,195,-0.182285025490323,160
"74","NK","FASLG","CD8 T","TNFRSF1A",0.388744837231457,85.75,65.5,0.285217979366092,42,0.509956676069841,170,0.170426837867396,68,0.201816716192392,63
"75","CD8 T","CLEC2D","CD8 T","KLRB1",0.388744837231457,74.25,60.5,0.249131429718947,54,0.586539849794873,133,0.221972770653539,43,0.188970244820025,67
"76","B","HLA-E","NK","KLRC1",0.40501092512778,63.75,57.5,0.213015227857588,68,0.864241780730991,14,0.205612741538871,47,0.0188174840683591,126
"77","CD8 T","LCK","B","CD8B",0.40501092512778,84,69.5,0.0977320949951638,142,0.738319287919765,72,0.172010044886782,67,0.218892463774583,55
"78","NK","MIF","B","TNFRSF14",0.424412331545378,84.25,86,0.134097808872731,120,0.798322207387262,45,0.122979534139351,83,0.126049612344678,89
"79","NK","CCL4L1","B","PGRMC2",0.438684204644342,82.5,64.5,0.395433032983253,15,0.452004037865535,186,0.155971202179064,71,0.20510302340375,58
"80","CD8 T","MIF","CD8 T","CD74",0.448131711634494,135.75,164.5,0.0818201384787475,159,0.886444928937071,6,-0.253143252107193,208,-0.280562449602821,170
"81","CD8 T","ITGAL","CD8 T","ICAM3",0.454184587585433,108.25,109.5,0.150258859588343,106,0.699307684349738,90,0.0489634789959423,124,0.0552382077291956,113
"82","CD8 T","TNFSF12","CD8 T","TNFRSF25",0.469644814264193,89.5,80,0.208964278280653,72,0.593787687469874,126,0.139285395868733,79,0.137350865390309,81
"83","B","FAM3C","CD8 T","LAMP1",0.48549641615126,121.75,123,0.129325309930903,124,0.63152264866713,116,0.0482166119826319,125,0.0314181340446851,122
"84","NK","GRN","CD8 T","TNFRSF1B",0.501745943269795,117,117,0.128157992617352,125,0.606079891111694,122,0.0757376351446929,109,0.0572805198620153,112
"85","CD8 T","ITGAL","NK","ICAM3",0.5184,110.75,112,0.149184637194421,108,0.698552797301455,91,0.0468254902852935,128,0.0518254536456952,116
"86","CD8 T","MIF","NK","CD74",0.518989701393713,138,167,0.0759487478590682,160,0.882642844561539,7,-0.272762330009416,211,-0.343318316400017,174
"87","CD8 T","CD28","NK","CD86",0.568519418308909,83.25,66,0.367034873899134,19,0.471558155047723,182,0.146565290290394,78,0.2202446099323,54
"88","B","MIF","CD8 T","CD74",0.588782179950817,139.25,168,0.0727532498297344,163,0.880398173351262,8,-0.319355244549541,213,-0.343060418510515,173
"89","B","FAM3C","CD8 T","HLA-C",0.589195513137877,94.5,113.5,0.136085180773454,118,0.83655015345717,19,0.0414310507335003,132,0.0667535693840411,109
"90","NK","FAM3C","NK","LAMP1",0.589195513137877,108.5,106.5,0.117243295993399,130,0.620039212685381,119,0.114517380797031,91,0.113667685147294,94
"91","B","CLEC2B","NK","KLRF1",0.627196156504389,85.5,74,0.179640699101848,86,0.581093253259544,135,0.183424822171464,62,0.204652401333248,59
"92","B","MIF","NK","TNFRSF14",0.627196156504389,106.25,122,0.129490156695684,123,0.795492806737798,46,0.0351008602713341,135,0.0318937081460962,121
"93","NK","TNFSF10","B","RIPK1",0.629833811422834,90.5,76.5,0.231550751440146,59,0.550674655476514,150,0.138339812451762,81,0.169466295373756,72
"94","B","HLA-C","NK","KIR2DL3",0.635003292635152,85.5,76.5,0.29760824323978,38,0.82657254093445,24,0.0653188549826618,115,-0.219611159625168,165
"95","NK","FAM3C","NK","HLA-C",0.635003292635152,94.25,94.5,0.0821385629000425,158,0.799046174634756,44,0.015817259071792,145,0.341309382710051,30
"96","NK","KLRF1","B","CLEC2B",0.646871409153145,85.5,74,0.179640699101848,86,0.581093253259544,135,0.183424822171464,62,0.204652401333248,59
"97","CD8 T","FAM3C","CD8 T","LAMP1",0.646871409153145,128,129,0.117902012689668,129,0.620698956192529,118,0.0339756060587644,136,0.00891975375988458,129
"98","NK","SELL","B","SELPLG",0.651020067443779,94.5,79,0.0953968393378501,146,0.737588343117485,74,0.133191064439324,82,0.153567921739288,76
"99","B","MIF","NK","CD74",0.657519882820946,143,173,0.0675324966442282,169,0.87642185430584,9,-0.338974322451765,217,-0.405816285307711,177
"100","B","TGFB1","NK","TGFBR3",0.667005983308567,112.75,119.5,0.199048463342506,75,0.584853675201545,134,0.0339573737095753,137,0.0771277595658827,105
"101","CD8 T","TNFSF12","NK","TNFRSF25",0.667005983308567,103.75,99,0.188153834023449,80,0.581076515065532,137,0.0910257842561542,102,0.109169437760736,96
"102","NK","KLRF1","CD8 T","CLEC2B",0.687606972564205,82,74.5,0.179060080700537,88,0.580699178192517,138,0.22228348765529,41,0.204237401514035,61
"103","NK","ITGAL","CD8 T","ICAM3",0.687606972564205,113.75,112.5,0.148757595641049,110,0.698250890847413,92,0.0334152710051843,138,0.0526583132742967,115
"104","CD8 T","CLEC2B","NK","KLRF1",0.708681524870646,82,74.5,0.179060080700537,88,0.580699178192517,138,0.22228348765529,41,0.204237401514035,61
"105","NK","ITGAL","NK","ICAM3",0.708681524870646,115,114,0.147694106000961,111,0.697494498386584,93,0.0312772822945354,139,0.0492455591907963,117
"106","CD8 T","FAM3C","CD8 T","HLA-C",0.730236842535515,101.5,122,0.124064784526711,126,0.830128989956456,22,0.0271900448096328,140,0.0442551890992405,118
"107","NK","GRN","NK","TNFRSF1A",0.739460418910163,96.75,83,0.197817221161691,78,0.570607227151826,143,0.120587532298816,86,0.142362399851454,80
"108","CD8 T","SIRPG","CD8 T","CD47",0.752280182223479,108.75,109,0.198312711348785,76,0.663624321458914,107,0.0264676565301567,141,0.0600073753334432,111
"109","NK","TNFSF12","CD8 T","TNFRSF25",0.77481885495624,100.5,90,0.182038741351336,85,0.577049761341212,142,0.139133187763427,80,0.109968007329474,95
"110","NK","HLA-E","CD8 T","KLRC1",0.77481885495624,96,108.5,0.101275160572843,139,0.814454106330549,28,0.0364741460195824,133,0.132835783264987,84
"111","B","SELL","CD8 T","SELPLG",0.821411715428163,119.75,133,0.10583608102166,134,0.747513467349999,69,0.0170052896297678,144,0.00218685295513706,132
"112","B","VEGFB","CD8 T","ADRB2",0.833708276389971,94.75,79,0.309563966623122,34,0.444227179396733,187,0.114632254042438,90,0.188612116483051,68
"113","NK","TNFSF12","NK","TNFRSF25",0.845480796995924,112.25,103,0.16390977160247,98,0.56419923343491,145,0.0908735761508479,103,0.0817865796999001,103
"114","B","LGALS9","CD8 T","CD47",0.920869151495827,117,108,0.157540922417994,102,0.678647434156491,102,0.0119804193047235,150,0.0533306236716601,114
"115","B","GRN","CD8 T","TNFRSF1A",0.985577222135914,106.5,93,0.166280820937294,96,0.549214222066007,152,0.119181307105216,88,0.118198663052108,90
"116","NK","TGFB1","CD8 T","TGFBR2",1,89.25,59,0.355210329091986,20,0.69010980041239,98,0.346111711999763,18,NA,221
