"","source","ligand","target","receptor","aggregate_rank","mean_rank","median_rank","natmi.edge_specificity","natmi.rank","sca.LRscore","sca.rank","logfc.logfc_comb","logfc.rank","connectome.weight_sc","connectome.rank"
"181","NK","TIMP1","NK","CD63",0.0896084218824345,183.75,138.5,0.255828541320684,186,0.814277799451835,393,0.549903495975136,65,0.49276526611925,91
"182","NK","ICAM3","NK","ITGB2",0.0902343421179352,231.75,189,0.172337822114863,385,0.872339259237613,187,0.347545049035692,164,0.353502362944202,191
"183","NK","ANXA1","B","FPR1",0.0909817647303113,275.5,176.5,0.327684229464865,101,0.704130234247882,648,0.319811178445905,187,0.373866701465431,166
"184","NK","HLA-A","CD8 T","CD3G",0.0930724278593908,288.5,283.5,0.171748690717469,389,0.860286705786499,219,0.14414268684607,348,0.344951677332007,198
"185","NK","CD47","CD8 T","SIRPG",0.0937676493680634,249.25,182,0.404952941044915,57,0.738164537073488,576,0.340620803974219,175,0.353960745611597,189
"186","NK","CALR","B","HLA-F",0.0940331675450549,317.5,302.5,0.170061766939018,390,0.835065436818381,309,0.21359454928468,275,0.23728139251299,296
"187","B","HLA-DMB","CD8 T","CD74",0.0950013260291873,272,282.5,0.204819273835171,293,0.889982682371202,132,0.218771875675681,272,0.156891862121231,391
"188","CD8 T","SIRPG","NK","CD47",0.0951802754424207,249.25,182,0.404952941044915,57,0.738164537073488,576,0.340620803974219,175,0.353960745611597,189
"189","NK","CD244","CD8 T","CD48",0.0951802754424207,214.75,174,0.348394514447537,83,0.804342387242528,428,0.318226879330714,190,0.386671210315087,158
"190","B","B2M","CD8 T","HLA-E",0.0955180810126006,557.5,642.5,0.105785021030302,615,0.950669651515518,6,-0.0559789816513826,670,-0.422099814297576,939
"191","CD8 T","CD48","NK","CD244",0.0966060797223292,214.75,174,0.348394514447537,83,0.804342387242528,428,0.318226879330714,190,0.386671210315087,158
"192","NK","B2M","CD8 T","CD3G",0.0969600518658256,253.75,256.5,0.16934237540217,393,0.882307433635473,153,0.131622227849596,360,0.454228645902272,109
"193","NK","CD48","CD8 T","CD2",0.0979506956986947,297.75,303,0.169286356251329,394,0.870632705910604,191,0.258987824591215,236,0.168822201100462,370
"194","CD8 T","CD2","NK","CD48",0.0989489112907586,297.75,303,0.169286356251329,394,0.870632705910604,191,0.258987824591215,236,0.168822201100462,370
"195","CD8 T","CD81","B","CD37",0.0999547371260774,257.25,253.5,0.188694469141641,333,0.813968119168266,396,0.342594488509958,174,0.42253986177248,126
"196","NK","CD47","NK","HLA-C",0.0999547371260774,194,159,0.16885778336245,396,0.910969386475547,74,0.243618092990135,244,0.568482739079617,62
"197","NK","GNAS","NK","PTGDR",0.100962974438139,224.5,162.5,0.313569230464658,111,0.791815143541941,462,0.397540384564548,131,0.351235726743835,194
"198","NK","SELL","NK","SELPLG",0.104054915995411,250.25,219.5,0.226134270722469,244,0.812298223517382,400,0.348127320863949,162,0.35047570817369,195
"199","NK","SELPLG","NK","SELL",0.105099373722212,250.25,219.5,0.226134270722469,244,0.812298223517382,400,0.348127320863949,162,0.35047570817369,195
"200","B","LGALS9","NK","CD47",0.105439946226419,258.75,190,0.321697280190437,103,0.751107135657461,552,0.324092776359938,183,0.347283993949814,197
"201","B","HLA-DRA","B","CD63",0.110038073665148,267.25,188.5,0.111880811892175,586,0.873756480395607,177,0.464820556564725,106,0.341459249469377,200
"202","B","NT5E","B","FCRL1",0.111269879073387,306.25,164.5,0.789159361506741,7,0.538052166693478,889,0.292822453959796,210,0.433466249917065,119
"203","NK","B2M","B","HLA-E",0.111269879073387,425.25,521,0.104401449836178,623,0.950360026838547,7,-0.0390925813785853,652,0.136174572530079,419
"204","NK","LGALS3","CD8 T","LAG3",0.111597889295852,321.75,189,0.24736226782677,201,0.634400901793497,761,0.373554515421603,148,0.362162847819157,177
"205","CD8 T","HLA-A","CD8 T","CD3G",0.113740692912582,337,355.5,0.165619406112703,409,0.858088466874375,228,0.109934907565389,392,0.209533116961497,319
"206","CD8 T","TSPAN5","B","TSPAN13",0.116359194418193,316.75,198.5,0.475679877860927,40,0.581849847703847,830,0.305620579269965,204,0.352295460217425,193
"207","NK","CALR","CD8 T","HLA-F",0.117114724676645,332.75,315.5,0.164258419203438,412,0.832660440349438,322,0.202345536010977,288,0.222597658277949,309
"208","NK","HLA-A","NK","KIR3DL2",0.119405409432837,249.25,230,0.293904241066393,130,0.809330126596413,414,0.16421354877388,330,0.429457046914101,123
"209","B","ITGB1BP1","NK","ITGB2",0.121729534187313,237.5,209.5,0.210288266203325,283,0.809066515524268,416,0.434699142149267,115,0.414797085727981,136
"210","CD8 T","B2M","CD8 T","CD3G",0.121729534187313,326,364,0.163199919027598,416,0.880375557833218,160,0.101616276974635,408,0.209386263540965,320
"211","B","B2M","CD8 T","CD3D",0.125929341476516,246.25,166,0.219695648921804,256,0.943684267330643,14,0.509675842626418,76,-0.00827838625860799,639
"212","CD8 T","HLA-DRB1","CD8 T","LAG3",0.126479400735648,328,317,0.219523777071381,258,0.808593720675947,420,0.154670809557591,340,0.240869566163095,294
"213","NK","SIGLEC7","B","SIGLEC10",0.126973968548628,362,238.5,0.785752273066666,8,0.468593793852178,963,0.192606518499052,298,0.359752846511172,179
"214","CD8 T","B2M","B","HLA-E",0.126973968548628,522,670,0.100614557455947,641,0.949481246922928,8,-0.0690985322535466,699,-0.108667809831229,740
"215","NK","ITGB1BP1","NK","ITGB2",0.127688275310041,248,218.5,0.204812633322877,294,0.80702035288929,421,0.395745922070012,134,0.407706124370111,143
"216","NK","HLA-B","B","SIGLEC10",0.128905794953829,234,223.5,0.290158305012604,134,0.806547427826756,422,0.177837017644593,313,0.54762384617907,67
"217","CD8 T","HLA-A","NK","KIR3DL2",0.130132000784962,294.5,307,0.283415527979157,141,0.806510463773468,423,0.1300057694932,361,0.29403848654359,253
"218","NK","TYROBP","CD8 T","KLRD1",0.135124511756255,249.25,250,0.159840943143037,427,0.816691560404157,385,0.521436484315694,70,0.441331748428494,115
"219","NK","TGFB1","CD8 T","ITGB1",0.13843221019007,313.5,205,0.278553305299419,145,0.678156890170688,699,0.316374663828928,193,0.32972010146281,217
"220","B","B2M","NK","KLRD1",0.13843221019007,274.25,175,0.24245758171342,217,0.926000443823931,40,0.397305600748523,133,-0.0689825971821081,707
"221","B","MIF","B","CD74",0.13843221019007,224.25,160,0.139797917005679,501,0.910745230281221,76,0.285955163763742,217,0.462847475093143,103
"222","NK","TNFRSF14","B","TRAF5",0.140228520492516,286.5,209.5,0.307941124810496,116,0.719274503648899,611,0.309510617026124,201,0.329048663445268,218
"223","NK","CD99","CD8 T","PILRB",0.140259316524484,270.5,234.5,0.222699147247906,251,0.803790702997901,431,0.284313888369773,218,0.357267006674297,182
"224","NK","HLA-DPB1","CD8 T","LAG3",0.140259316524484,398.75,404,0.181212021199088,356,0.812389992566972,399,0.0863341902423919,431,0.145468856287792,409
"225","NK","HLA-B","NK","KIR3DL2",0.141565564445485,229,208,0.303699554402686,117,0.802857233158265,432,0.19108251658621,299,0.54666623564551,68
"226","NK","ITGB2","CD8 T","ICAM2",0.142880915098666,295.25,280,0.1574142991263,433,0.8263499355768,354,0.319766126321846,188,0.336870395174272,206
"227","CD8 T","ICAM2","NK","ITGB2",0.144205410675044,295.25,280,0.1574142991263,433,0.8263499355768,354,0.319766126321846,188,0.336870395174272,206
"228","B","HLA-DRA","CD8 T","CD37",0.145539093463188,203.75,163,0.157349848864268,435,0.917475607306343,54,0.491191471594153,90,0.307509244684245,236
"229","B","CD53","B","CD37",0.145702946446947,235.25,216,0.154039110043515,446,0.91412376431118,63,0.291703017618216,211,0.326777763760723,221
"230","B","CD74","B","CXCR4",0.147556363192874,203.25,157,0.150139689799711,456,0.924934699349095,43,0.280230419633562,222,0.492586169952284,92
"231","B","TNFRSF17","CD8 T","LY9",0.1494241381271,301.75,204,0.452135111549913,44,0.63839795033705,755,0.323018804618773,185,0.325366886493559,223
"232","B","ST6GAL1","B","CD22",0.153202890450444,355,223,0.29983931219315,120,0.563276973821917,854,0.281287367643494,221,0.322149638844666,225
"233","B","B2M","B","CD1C",0.155113931052923,310,179.5,0.290178854044502,133,0.900411302741972,108,0.265624552084111,226,-0.142862534996982,773
"234","NK","ADRB2","CD8 T","CXCR4",0.155113931052923,295.25,221,0.235611838641785,226,0.764803567198877,533,0.298264709053533,206,0.3297820130669,216
"235","B","S100A9","NK","ITGB2",0.155135687635171,300,298.5,0.165233422985379,410,0.799369512147246,442,0.350839199838914,161,0.355439575871176,187
"236","B","HLA-B","NK","KLRD1",0.157039456270424,259,184.5,0.234669413570041,227,0.904550232874158,97,0.380851927143241,142,0.0507499933114206,570
"237","B","B2M","B","HLA-E",0.158239407363488,621,740,0.0912782672947051,694,0.947093872419684,10,-0.161562991189235,786,-0.712307759418418,994
"238","B","CD19","B","CD81",0.15897949697799,320.5,221.5,0.34778302679845,85,0.638973500512232,754,0.286661272603104,215,0.313956035989558,228
"239","B","HLA-DRA","NK","CD82",0.15899961150863,246,238.5,0.145813773301766,471,0.814845230938617,391,0.697131173172743,36,0.496797746662839,86
"240","CD8 T","HLA-B","B","SIGLEC10",0.159390591226046,355.75,401,0.261305726482107,176,0.798245171465499,445,0.0875672079975579,429,0.167184433001943,373
"241","NK","CD47","CD8 T","HLA-C",0.159390591226046,304,342,0.154041727436778,445,0.907174408425824,87,0.165784284701468,327,0.179466565687706,357
"242","NK","IFNG","CD8 T","IFNGR1",0.160934083758014,304,207.5,0.358564665699609,76,0.658411033723416,725,0.321862412910026,186,0.311771823552276,229
"243","NK","HLA-DPA1","CD8 T","LAG3",0.162275415635227,393.5,383.5,0.178438384815823,360,0.797463716879408,447,0.118462585689423,377,0.156909508026487,390
"244","B","HLA-A","NK","KLRD1",0.162903246900229,260.5,188.5,0.234554821599568,230,0.909405749196734,81,0.377059995166958,147,0.0401475179676243,584
"245","CD8 T","HLA-DPB1","CD8 T","LAG3",0.165199223503307,380,375.5,0.19519635962179,320,0.817989374099454,382,0.0779140983296833,449,0.169893919876223,369
"246","NK","CALR","NK","HLA-F",0.165199223503307,366.25,345.5,0.153291488137672,449,0.827790886841443,349,0.166593093602703,325,0.194848933148759,342
"247","B","MS4A1","NK","CD82",0.16601218478748,256.25,220.5,0.18181802102694,353,0.761281896722805,539,0.661747627981531,45,0.49428858756235,88
"248","B","CD48","NK","CD244",0.166675855431127,268.25,255,0.311763831069842,113,0.795453002337013,450,0.237360482384224,250,0.288774187485478,260
"249","CD8 T","MIF","CD8 T","CD44",0.166675855431127,369,360.5,0.153094926666858,450,0.837121150170369,305,0.172150114963941,318,0.148813375012818,403
"250","NK","S100A8","B","CD68",0.166885421966907,343.25,221,0.530208265894145,29,0.530484905910522,902,0.262387538429819,232,0.332666554315721,210
"251","NK","CD244","B","CD48",0.168162364454805,268.25,255,0.311763831069842,113,0.795453002337013,450,0.237360482384224,250,0.288774187485478,260
"252","B","HLA-B","CD8 T","CD3D",0.168162364454805,214,183.5,0.212638634486206,278,0.926955710134876,38,0.493222169021137,89,0.111454204234921,451
"253","CD8 T","CD8A","NK","LAT",0.168898493007569,266,227.5,0.233561923079698,233,0.787583252181132,477,0.397331762397848,132,0.32660588861258,222
"254","B","HLA-E","CD8 T","CD8A",0.169658794521285,261.75,233.5,0.216296232587914,269,0.892291052298617,128,0.31268508632843,198,0.111417684476699,452
"255","NK","LGALS1","B","ITGB1",0.170926258642821,269.5,197,0.233508189317853,234,0.741510689706072,570,0.437061860543311,114,0.38659820504009,160
"256","CD8 T","HLA-C","CD8 T","CD3G",0.171165189675062,379.75,424,0.161039634551249,424,0.860371384390517,218,0.0907267290315098,424,0.110887730399478,453
"257","CD8 T","HLA-B","NK","KIR3DL2",0.17729130546734,348.5,392,0.273500469655828,153,0.794436970768186,457,0.100812706939175,409,0.166226822468384,375
"258","NK","IFNG","B","IFNGR2",0.181286504421251,322,215.5,0.372285272724069,68,0.61921743087233,789,0.316403339931372,192,0.304167623648806,239
"259","B","CD19","CD8 T","CD81",0.183403032736872,332.75,235.5,0.332081409771498,98,0.633627878361508,762,0.262955479332392,231,0.303172716577103,240
"260","CD8 T","SELPLG","NK","ITGB2",0.183580411579347,298.75,292.5,0.166638027335949,404,0.793704271880148,461,0.367172426203493,149,0.358341167560407,181
"261","B","HLA-A","CD8 T","CD3D",0.184108010202784,220.25,186,0.21253480041702,279,0.930758709296942,29,0.489430237044854,93,0.100851728891124,480
"262","CD8 T","TGFBR2","CD8 T","CD44",0.185534451286585,308.75,228.5,0.300655641553407,118,0.699903009821396,660,0.286291756288947,216,0.302675807206441,241
"263","NK","IL10RB","CD8 T","IL10RA",0.18768078684827,325,232.5,0.348549845297733,82,0.63911393876036,753,0.270920559162085,223,0.299078821442271,242
"264","CD8 T","CD53","B","CD37",0.191675367407067,256.75,246,0.147820942972794,466,0.912492584021329,69,0.260599296602587,234,0.289398427437545,258
"265","NK","CD99","B","CD81",0.194987176221426,340.5,325,0.175628067799651,377,0.789887083157005,468,0.216582069023342,273,0.297976569042018,244
"266","NK","CD99","NK","PILRB",0.196659082425272,323.75,297,0.186943727166875,339,0.789622248867113,469,0.235739558745116,255,0.310868851568118,232
"267","NK","HLA-C","B","CD81",0.198341717398205,307.75,325,0.146411309433291,470,0.845089573739988,274,0.118780714729456,376,0.449227224200054,111
"268","B","LGALS9","NK","PTPRC",0.198637136576366,279.5,236,0.272689770565167,154,0.779865277513123,492,0.266164324693545,225,0.295384921749709,247
"269","B","HLA-DRB1","CD8 T","CD37",0.201739356950572,268.5,250,0.145517162929419,472,0.903335815873684,102,0.311121808315628,199,0.230545772023358,301
"270","CD8 T","ANXA1","B","FPR1",0.205391600542701,319.5,238.5,0.297852563997266,124,0.694091560885899,677,0.265279932449974,227,0.29459231559229,250
"271","B","HLA-C","CD8 T","CD3D",0.206863324281426,247,189.5,0.212237579561721,280,0.932805077779744,28,0.485078866508838,99,0.0445448889937657,581
"272","B","SELL","NK","SELPLG",0.206917430228241,415.5,415,0.167696089694405,402,0.788436276394561,475,0.132527602120293,357,0.127823508629661,428
"273","NK","SELPLG","B","SELL",0.208665403038855,415.5,415,0.167696089694405,402,0.788436276394561,475,0.132527602120293,357,0.127823508629661,428
"274","NK","TGFBR1","NK","TGFBR3",0.214609688198245,350.5,231.5,0.661183060792179,17,0.514262556681441,922,0.236237277053074,254,0.335833811211096,209
"275","B","BAG6","NK","NCR3",0.214609688198245,299.5,241,0.274571140790716,151,0.745316286505998,565,0.264765210411355,228,0.293796701185925,254
"276","NK","CD99","CD8 T","CD81",0.215768273808085,360.25,348.5,0.167698857782822,401,0.786027721170359,480,0.19287627575263,296,0.287193249629563,264
"277","B","GRN","NK","TNFRSF1A",0.216952248545097,335.75,250.5,0.346396171194786,86,0.637481297293463,756,0.239990332470071,246,0.292771543653259,255
"278","CD8 T","MIF","CD8 T","CXCR4",0.219386950064726,313.25,302.5,0.143505200540483,482,0.878177197692916,166,0.202047573224422,289,0.213709370969274,316
"279","B","LGALS9","CD8 T","PTPRC",0.221683175147691,285.5,245,0.270776970329828,159,0.779260446395783,493,0.262097699243109,233,0.290220196868883,257
"280","CD8 T","CD99","CD8 T","PILRB",0.223050953553254,402.25,389,0.177684555821106,366,0.78537197096903,484,0.144562161560403,347,0.142352764845826,412
"281","B","EBI3","CD8 T","IL27RA",0.231328868611365,348.25,231.5,0.557014845288908,25,0.529098227789654,905,0.228639253715866,261,0.340885326553808,202
"282","NK","HLA-A","B","APLP2",0.236237373854066,367.25,365,0.141796036581572,491,0.832301474769127,324,0.102256984692217,406,0.295128063436788,248
"283","NK","TNFRSF1A","B","TRAF2",0.236243977292845,348.5,239,0.528030416114322,31,0.541173115064673,885,0.224462048983558,263,0.330847332023422,215
"284","NK","TGFB1","B","ITGB1",0.236243977292845,359.25,250.5,0.229726733741798,238,0.656774934630136,728,0.29404675340018,208,0.287899781658183,263
"285","B","HLA-DMB","NK","CD74",0.238167802017269,312.75,307,0.190121499112659,331,0.886283854664009,145,0.206590753035221,283,0.0941359953240349,492
"286","B","HLA-B","CD8 T","CD8A",0.241220814016901,309,232.5,0.217665972888097,265,0.899442073204195,110,0.310994009867984,200,-0.0246234866351443,661
"287","B","B2M","NK","KLRC1",0.24373243032906,365,259,0.221478472414273,252,0.900754480391105,107,0.223292732962467,266,-0.236956277537013,835
"288","B","HLA-A","CD8 T","CD8A",0.24373243032906,309.75,234.5,0.217559683907532,266,0.904530015104042,98,0.307202077891701,203,-0.0352259619789406,672
"289","NK","TGFBR1","CD8 T","TGFBR2",0.248802156161247,363.25,256.5,0.525810973391527,32,0.527682258962037,908,0.219621921086413,268,0.297724339552934,245
"290","B","HLA-C","CD8 T","CD8A",0.248802156161247,321.25,236.5,0.217255435966947,268,0.907274325666484,86,0.302850707355685,205,-0.0915328018762993,726
"291","NK","CD48","NK","CD244",0.25,387.5,426.5,0.247736260813902,199,0.776115904490138,498,0.0984447263635502,413,0.1176578465087,440
"292","B","B2M","NK","CD247",0.2509007263421,318,264.5,0.18213019958957,351,0.94033967438514,16,0.338028373959565,178,-0.0916994026314821,727
"293","CD8 T","TGFBR2","NK","TGFBR1",0.251360303726353,363.25,256.5,0.525810973391527,32,0.527682258962037,908,0.219621921086413,268,0.297724339552934,245
"294","NK","CD244","NK","CD48",0.252014088518896,387.5,426.5,0.247736260813902,199,0.776115904490138,498,0.0984447263635502,413,0.1176578465087,440
"295","CD8 T","CXCR4","B","CCR7",0.254040322254423,304.75,247.5,0.215265189691572,271,0.775840313588225,500,0.268537795461818,224,0.322665498458123,224
"296","NK","HLA-C","CD8 T","CD81",0.254040322254423,329.75,351.5,0.139801169972781,500,0.842041405058732,286,0.0950749214587438,417,0.4384439047876,116
"297","NK","SELL","CD8 T","SELPLG",0.258129420380787,385.25,395.5,0.142717489963964,486,0.77467193188277,502,0.237628606691432,248,0.224839052499166,305
"298","NK","CCL5","NK","CXCR3",0.258129420380787,447.5,452,0.137898849526232,502,0.800450536998331,436,0.115418900659048,384,0.103066431527761,468
"299","CD8 T","SELPLG","NK","SELL",0.26019238251821,385.25,395.5,0.142717489963964,486,0.77467193188277,502,0.237628606691432,248,0.224839052499166,305
"300","NK","TNFRSF14","B","TRAF2",0.264384622604686,347.25,268,0.361308902566924,74,0.625761694715763,779,0.216207592330497,274,0.287980841226322,262
"301","CD8 T","HLA-A","B","APLP2",0.26645550975555,422.25,424,0.136735687880189,506,0.829750056694761,335,0.0680492054115368,466,0.159709503066277,382
"302","B","CD74","NK","CXCR4",0.269703683786032,259.5,219,0.121592320522084,545,0.917277512339934,55,0.212474601770179,276,0.377240454414115,162
"303","B","MIF","CD8 T","CD44",0.270693287659115,438.5,451.5,0.136129731072893,508,0.828954720036781,343,0.104658875751256,404,0.0863154061051243,499
"304","B","FCER2","CD8 T","ITGB2",0.274981414744951,411.25,425,0.209607815210655,285,0.771442781939579,510,0.0903796659723912,425,0.129370933304278,425
"305","CD8 T","HLA-B","CD8 T","CD3G",0.274981414744951,411,435.5,0.159825347887342,428,0.848629325171,263,0.0807418450113641,443,0.0817214528862902,510
"306","B","HLA-DRB1","NK","CD82",0.277144483304514,297.5,303.5,0.13484859858499,511,0.7871993110698,478,0.517061509894217,72,0.419834274001952,129
"307","CD8 T","HLA-DPA1","CD8 T","LAG3",0.2793202882427,440,430.5,0.172176415725607,387,0.794563418444173,456,0.0433231469394859,512,0.146630705247091,405
"308","B","HLA-E","NK","KLRC1",0.280529972425309,342.25,278,0.213015227857588,276,0.864241780730991,209,0.208530135817631,280,0.0188174840683591,604
"309","CD8 T","CD99","B","CD81",0.285924620792592,492.75,502,0.140128040912351,497,0.770535775861284,515,0.0768303422139716,452,0.0830623272135468,507
"310","NK","TNFRSF1A","CD8 T","TNFRSF1B",0.288814829897347,349.5,271,0.295760458057798,126,0.655846075145693,730,0.231530078606214,259,0.25512467038034,283
"311","CD8 T","CD99","NK","PILRB",0.290392108442712,470.25,474,0.14915644507705,460,0.770253644845114,517,0.0959878319357464,416,0.095954609739647,488
"312","B","PTPRC","NK","CD247",0.290392108442712,343.5,316.5,0.132058014817868,517,0.859202030509369,224,0.207376627200266,281,0.18457240765365,352
"313","CD8 T","TNFRSF1B","NK","TNFRSF1A",0.291607984474068,349.5,271,0.295760458057798,126,0.655846075145693,730,0.231530078606214,259,0.25512467038034,283
"314","CD8 T","HLA-C","NK","CD53",0.294911745099979,315,357.5,0.131060599317367,519,0.932876120024604,26,0.121275211097345,372,0.193350037356737,343
"315","NK","LGALS1","B","PTPRC",0.297191245574495,354.5,343,0.130376387703808,520,0.86384393740651,212,0.209458879752578,278,0.14600901235927,408
"316","B","IL4R","CD8 T","IL2RG",0.297241682357999,329.5,286,0.258538663499221,183,0.746938272855579,563,0.204235769072425,286,0.252720459417744,286
"317","CD8 T","HLA-DRB5","CD8 T","LAG3",0.299483935017742,346.25,292,0.210580650644735,282,0.76801961661515,521,0.189524393339266,302,0.261530038245125,280
"318","NK","FASLG","CD8 T","FAS",0.300082253174727,375.75,268,0.492324740890841,36,0.504113245451463,931,0.203277206131452,287,0.294989059325947,249
