"","source","ligand","target","receptor","aggregate_rank","mean_rank","median_rank","natmi.edge_specificity","natmi.rank","sca.LRscore","sca.rank","logfc.logfc_comb","logfc.rank","connectome.weight_sc","connectome.rank"
"161","NK","LTB","CD8 T","TNFRSF1A",1,150.75,162.5,0.0514020696222631,161,0.663114373865655,112,-0.397524556992272,166,-0.372460659134821,164
"162","CD8 T","TGFB1","B","CXCR4",1,137,156,0.0511005834834161,162,0.75243988555949,74,-0.275031935347601,158,-0.238684883634776,154
"163","B","LRPAP1","B","SORL1",1,155.75,155.5,0.0503861132642778,163,0.498783591837894,170,-0.176532461967511,148,-0.146199086882893,142
"164","CD8 T","TGFB1","NK","CXCR4",1,143.25,162.5,0.0413843836634398,164,0.732280042281377,84,-0.357805484660102,163,-0.354030599172945,162
"165","CD8 T","GNAI2","B","CXCR3",1,158.75,158,0.0411176291449428,165,0.494634400919238,171,-0.207304208587738,151,-0.184450853405662,148
"166","NK","VIM","NK","CD44",1,144,167.5,0.0372238139302863,166,0.765017824074059,70,-0.537439577906103,171,-0.492455543955068,169
"167","CD8 T","GNAS","CD8 T","PTGDR",1,155.5,152,0.0369130368937071,167,0.566153351830863,151,-0.2293553988591,152,-0.218047519684351,152
"168","B","CCL5","CD8 T","CXCR3",1,154.5,167,0.0348187551254283,168,0.66839403704439,111,-0.624590914798363,173,-0.388489734751288,166
"169","NK","B2M","B","CD247",1,119,142.5,0.0289787375029129,169,0.862770522680236,22,-0.438554682959533,167,-0.0175835839512776,118
"170","B","TIMP1","CD8 T","CD63",1,158.5,162,0.0289580393584824,170,0.595974473209397,140,-0.381229205017762,164,-0.325144670292018,160
"171","CD8 T","B2M","B","CD247",1,130,162,0.0279276088029695,171,0.860568635231754,25,-0.468594697388931,168,-0.262425966312585,156
"172","B","CCL5","NK","CXCR3",1,159,170,0.0270838635150079,172,0.639990159145765,122,-0.730276026391641,174,-0.453761749632185,168
"173","B","B2M","B","CD247",1,136.5,172.5,0.0253361323219609,173,0.854622840990334,26,-0.559411837035711,172,-0.866065915899774,175
"174","B","TIMP1","B","CD63",1,165,167,0.0223669547328303,174,0.564535049803432,152,-0.473356275707487,169,-0.388450855683802,165
"175","B","CCL5","B","CXCR3",1,170.25,174,0.012610139117639,175,0.548126287927035,158,-0.869580740982441,175,-0.575900391235685,173
