"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.log2FC","receptor.log2FC","logfc_comb"
"215","CD8 T","NK","HLA-E","HLA-E","CD8A","CD8A",0.0429519713490873,-0.277055869876738,-0.117051949263825
"216","CD8 T","NK","HLA-F","HLA-F","CD8A","CD8A",0.016546327104391,-0.277055869876738,-0.130254771386173
"217","CD8 T","NK","HLA-F","HLA-F","KIR3DL2","KIR3DL2",0.016546327104391,0.211613844574828,0.11408008583961
"218","CD8 T","CD8 T","IFNG","IFNG","IFNGR1_IFNGR2","IFNGR1",-0.0777317345379297,0.16898828770725,0.0456282765846601
"219","CD8 T","CD8 T","HLA-E","HLA-E","KLRC1_KLRD1","KLRC1",0.0429519713490873,-0.0677670754159108,-0.0124075520334117
"220","CD8 T","CD8 T","HLA-E","HLA-E","KLRC1","KLRC1",0.0429519713490873,-0.0677670754159108,-0.0124075520334117
"221","CD8 T","CD8 T","HLA-E","HLA-E","KLRC2_KLRD1","KLRD1",0.0429519713490873,0,0.0214759856745437
"222","CD8 T","CD8 T","HLA-E","HLA-E","KLRC3_KLRD1","KLRD1",0.0429519713490873,0,0.0214759856745437
"223","CD8 T","CD8 T","IL12B_IL23A","IL23A","IL12RB1_IL23R","IL12RB1",0.330901233619515,0,0.165450616809758
"224","CD8 T","CD8 T","ICAM2","ICAM2","ITGAL_ITGB2","ITGAL",-0.121479336971154,0.138699389113517,0.0086100260711815
"225","CD8 T","CD8 T","ICAM2","ICAM2","ITGAM_ITGB2","ITGB2",-0.121479336971154,-0.234993021704279,-0.178236179337716
"226","CD8 T","CD8 T","TGFB1","TGFB1","TGFBR1_TGFBR2","TGFBR2",-0.400641269822159,0.174370357368745,-0.113135456226707
"227","CD8 T","CD8 T","TGFB1","TGFB1","ACVR1B_TGFBR2","TGFBR2",-0.400641269822159,0,-0.20032063491108
"228","CD8 T","CD8 T","TGFB1","TGFB1","ACVR1C_TGFBR2","TGFBR2",-0.400641269822159,0,-0.20032063491108
"229","CD8 T","CD8 T","TGFB1","TGFB1","ACVR1_TGFBR1_TGFBR2","TGFBR2",-0.400641269822159,0,-0.20032063491108
"230","CD8 T","CD8 T","SELPLG","SELPLG","SELL","SELL",-0.0342261344244401,-0.613602706848167,-0.323914420636304
"231","CD8 T","CD8 T","CLEC2D","CLEC2D","KLRB1","KLRB1",0.101214356432981,0.36677199220354,0.23399317431826
"232","CD8 T","CD8 T","ITGB2","ITGB2","ICAM2","ICAM2",-0.234993021704279,-0.121479336971154,-0.178236179337716
"233","CD8 T","CD8 T","MIF","MIF","CD74_CXCR4","CD74",-0.0352717698540965,-0.41827415941864,-0.226772964636368
"234","CD8 T","CD8 T","MIF","MIF","CD74_CXCR2","CD74",-0.0352717698540965,0,-0.0176358849270483
"235","CD8 T","CD8 T","MIF","MIF","CD44_CD74","CD44",-0.0352717698540965,0.413037760730184,0.188882995438044
"236","CD8 T","CD8 T","NAMPT","NAMPT","ITGA5_ITGB1","ITGB1",0.0857008065787683,0.0956885570893438,0.090694681834056
"237","CD8 T","CD8 T","CD99","CD99","CD99L2","CD99L2",0.0780729649955441,0.145527219373432,0.111800092184488
"238","CD8 T","CD8 T","CLEC2B","CLEC2B","KLRB1","KLRB1",-0.0989178520833107,0.36677199220354,0.133927070060115
"239","CD8 T","CD8 T","CD69","CD69","KLRB1","KLRB1",-0.382860841725127,0.36677199220354,-0.00804442476079348
"240","CD8 T","CD8 T","LCK","LCK","CD8A_CD8B","CD8B",0.695056057352971,0.719768231850325,0.707412144601648
"241","CD8 T","CD8 T","HLA-A","HLA-A","CD8A","CD8A",0.0606520502479522,0.8039295542968,0.432290802272376
"242","CD8 T","CD8 T","HLA-B","HLA-B","CD8A","CD8A",0.0039147654817504,0.8039295542968,0.403922159889275
